Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Kategori Waktu
11:30:00 AM,31,2,51,10,14,24,99,2,1
11:45:00 AM,31,2,34,8,14,21,77,2,1
12:00:00 PM,31,2,25,7,5,20,57,2,1
12:15:00 PM,31,2,59,7,9,21,96,2,1
12:30:00 PM,31,2,38,10,9,24,81,2,1
12:45:00 PM,31,2,70,10,9,23,112,4,1
1:00:00 PM,31,2,63,8,13,22,106,2,1
1:15:00 PM,31,2,6,24,12,13,55,2,1
1:30:00 PM,31,2,108,17,16,16,157,2,1
1:45:00 PM,31,2,41,20,32,12,105,2,1
2:00:00 PM,31,2,54,10,20,9,93,2,1
2:15:00 PM,31,2,60,19,14,7,100,1,1
2:30:00 PM,31,2,102,11,9,11,133,2,1
2:45:00 PM,31,2,50,24,30,5,109,2,1
3:00:00 PM,31,2,25,24,19,10,78,2,2
3:15:00 PM,31,2,90,25,18,20,153,2,2
3:30:00 PM,31,2,86,13,27,11,137,4,2
3:45:00 PM,31,2,44,19,17,9,89,2,2
4:00:00 PM,31,2,126,24,35,8,193,3,2
4:15:00 PM,31,2,146,26,42,9,223,2,2
4:30:00 PM,31,2,117,28,33,10,188,3,2
4:45:00 PM,31,2,144,36,49,10,239,3,2
5:00:00 PM,31,2,137,19,23,9,188,3,2
5:15:00 PM,31,2,118,19,48,5,190,3,2
5:30:00 PM,31,2,119,27,28,8,182,3,2
5:45:00 PM,31,2,149,26,43,5,223,2,2
6:00:00 PM,31,2,117,34,36,10,197,3,3
6:15:00 PM,31,2,124,30,44,10,208,3,3
6:30:00 PM,31,2,141,36,48,5,230,3,3
6:45:00 PM,31,2,78,6,11,28,123,4,3
7:00:00 PM,31,2,102,23,16,24,165,4,3
7:15:00 PM,31,2,104,18,18,23,163,4,3
7:30:00 PM,31,2,95,9,19,7,130,2,3
7:45:00 PM,31,2,105,13,12,20,150,2,3
8:00:00 PM,31,2,100,18,16,34,168,3,3
8:15:00 PM,31,2,80,14,20,15,129,2,3
8:30:00 PM,31,2,86,8,19,7,120,2,3
8:45:00 PM,31,2,108,20,14,15,157,2,3
9:00:00 PM,31,2,69,13,13,8,103,1,3
9:15:00 PM,31,2,64,14,10,6,94,1,3
9:30:00 PM,31,2,71,14,17,10,112,2,3
9:45:00 PM,31,2,61,9,18,24,112,4,3
10:00:00 PM,31,2,11,4,0,31,46,2,4
10:15:00 PM,31,2,17,5,0,14,36,2,4
10:30:00 PM,31,2,15,5,0,18,38,2,4
10:45:00 PM,31,2,14,2,0,40,56,2,4
11:00:00 PM,31,2,12,2,1,28,43,2,4
11:15:00 PM,31,2,18,0,1,40,59,2,4
11:30:00 PM,31,2,14,5,0,13,32,2,4
11:45:00 PM,31,2,18,1,0,26,45,2,4
12:00:00 AM,1,3,14,0,0,34,48,2,4
12:15:00 AM,1,3,17,5,0,23,45,2,4
12:30:00 AM,1,3,19,1,1,18,39,2,4
12:45:00 AM,1,3,15,5,1,12,33,1,4
1:00:00 AM,1,3,13,2,1,26,42,2,4
1:15:00 AM,1,3,15,3,0,32,50,2,4
1:30:00 AM,1,3,15,0,1,13,29,2,4
1:45:00 AM,1,3,18,5,1,12,36,1,4
2:00:00 AM,1,3,17,1,0,29,47,2,4
2:15:00 AM,1,3,10,4,0,19,33,2,4
2:30:00 AM,1,3,15,0,0,18,33,2,4
2:45:00 AM,1,3,11,0,0,35,46,2,4
3:00:00 AM,1,3,20,5,1,34,60,2,4
3:15:00 AM,1,3,15,5,1,32,53,2,4
3:30:00 AM,1,3,16,4,1,37,58,2,4
3:45:00 AM,1,3,14,1,0,12,27,1,4
4:00:00 AM,1,3,16,4,0,18,38,2,4
4:15:00 AM,1,3,56,21,3,0,80,1,4
4:30:00 AM,1,3,78,11,10,18,117,2,4
4:45:00 AM,1,3,82,29,0,20,131,2,4
5:00:00 AM,1,3,102,15,2,7,126,2,4
5:15:00 AM,1,3,69,14,6,18,107,2,4
5:30:00 AM,1,3,87,24,6,19,136,2,4
5:45:00 AM,1,3,84,16,10,5,115,2,4
6:00:00 AM,1,3,109,38,34,5,186,3,0
6:15:00 AM,1,3,147,38,23,3,211,3,0
6:30:00 AM,1,3,135,19,48,5,207,3,0
6:45:00 AM,1,3,101,23,41,5,170,3,0
7:00:00 AM,1,3,138,21,28,1,188,3,0
7:15:00 AM,1,3,136,20,32,1,189,3,0
7:30:00 AM,1,3,123,19,25,5,172,3,0
7:45:00 AM,1,3,108,30,46,5,189,3,0
8:00:00 AM,1,3,128,15,43,5,191,3,0
8:15:00 AM,1,3,129,37,41,1,208,3,0
8:30:00 AM,1,3,127,18,28,3,176,3,0
8:45:00 AM,1,3,142,37,46,3,228,3,0
9:00:00 AM,1,3,149,26,46,1,222,3,0
9:15:00 AM,1,3,77,13,7,23,120,4,0
9:30:00 AM,1,3,37,16,13,29,95,2,0
9:45:00 AM,1,3,79,8,16,12,115,2,0
10:00:00 AM,1,3,97,2,16,7,122,2,1
10:15:00 AM,1,3,22,8,31,8,69,2,1
10:30:00 AM,1,3,31,23,19,12,85,2,1
10:45:00 AM,1,3,49,22,16,5,92,2,1
11:00:00 AM,1,3,32,5,3,21,61,2,1
11:15:00 AM,1,3,40,6,11,28,85,2,1
11:30:00 AM,1,3,42,6,10,21,79,2,1
11:45:00 AM,1,3,37,9,7,25,78,2,1
12:00:00 PM,1,3,45,5,5,24,79,2,1
12:15:00 PM,1,3,64,10,4,28,106,2,1
12:30:00 PM,1,3,33,8,6,23,70,2,1
12:45:00 PM,1,3,34,6,12,27,79,2,1
1:00:00 PM,1,3,40,9,5,20,74,2,1
1:15:00 PM,1,3,64,19,22,12,117,2,1
1:30:00 PM,1,3,108,24,34,7,173,3,1
1:45:00 PM,1,3,108,17,33,7,165,4,1
2:00:00 PM,1,3,50,23,21,11,105,2,1
2:15:00 PM,1,3,16,21,10,16,63,2,1
2:30:00 PM,1,3,91,22,34,8,155,4,1
2:45:00 PM,1,3,89,19,37,18,163,4,1
3:00:00 PM,1,3,108,12,23,8,151,2,2
3:15:00 PM,1,3,73,29,23,7,132,2,2
3:30:00 PM,1,3,76,28,39,14,157,4,2
3:45:00 PM,1,3,19,15,20,17,71,2,2
4:00:00 PM,1,3,102,37,48,9,196,3,2
4:15:00 PM,1,3,115,36,41,8,200,3,2
4:30:00 PM,1,3,142,23,23,6,194,3,2
4:45:00 PM,1,3,134,15,29,8,186,3,2
5:00:00 PM,1,3,146,18,49,9,222,3,2
5:15:00 PM,1,3,126,24,48,9,207,3,2
5:30:00 PM,1,3,138,18,27,6,189,3,2
5:45:00 PM,1,3,129,13,43,6,191,3,2
6:00:00 PM,1,3,127,35,23,10,195,3,3
6:15:00 PM,1,3,144,20,22,7,193,3,3
6:30:00 PM,1,3,117,19,31,7,174,3,3
6:45:00 PM,1,3,87,10,13,16,126,2,3
7:00:00 PM,1,3,87,6,18,30,141,4,3
7:15:00 PM,1,3,97,18,10,24,149,4,3
7:30:00 PM,1,3,71,21,14,12,118,2,3
7:45:00 PM,1,3,96,24,18,10,148,2,3
8:00:00 PM,1,3,90,7,17,31,145,4,3
8:15:00 PM,1,3,74,6,12,34,126,4,3
8:30:00 PM,1,3,59,7,15,20,101,2,3
8:45:00 PM,1,3,87,11,16,28,142,4,3
9:00:00 PM,1,3,62,22,20,20,124,2,3
9:15:00 PM,1,3,71,16,14,9,110,1,3
9:30:00 PM,1,3,98,9,15,18,140,2,3
9:45:00 PM,1,3,93,8,10,16,127,2,3
10:00:00 PM,1,3,17,4,0,36,57,2,4
10:15:00 PM,1,3,16,1,1,29,47,2,4
10:30:00 PM,1,3,15,2,0,10,27,1,4
10:45:00 PM,1,3,10,3,1,23,37,2,4
11:00:00 PM,1,3,12,4,0,31,47,2,4
11:15:00 PM,1,3,20,1,1,24,46,2,4
11:30:00 PM,1,3,11,0,1,23,35,2,4
11:45:00 PM,1,3,14,1,1,17,33,2,4
12:00:00 AM,2,4,12,5,1,38,56,2,4
12:15:00 AM,2,4,15,4,1,29,49,2,4
12:30:00 AM,2,4,12,4,0,40,56,2,4
12:45:00 AM,2,4,11,5,0,22,38,2,4
1:00:00 AM,2,4,14,5,1,21,41,2,4
1:15:00 AM,2,4,14,3,0,39,56,2,4
1:30:00 AM,2,4,10,4,1,11,26,1,4
1:45:00 AM,2,4,11,0,0,16,27,2,4
2:00:00 AM,2,4,12,3,0,39,54,2,4
2:15:00 AM,2,4,11,0,1,36,48,2,4
2:30:00 AM,2,4,16,2,0,35,53,2,4
2:45:00 AM,2,4,17,3,1,36,57,2,4
3:00:00 AM,2,4,13,1,1,13,28,2,4
3:15:00 AM,2,4,14,5,0,19,38,2,4
3:30:00 AM,2,4,17,5,1,15,38,2,4
3:45:00 AM,2,4,19,3,0,13,35,2,4
4:00:00 AM,2,4,19,3,1,12,35,1,4
4:15:00 AM,2,4,54,15,10,8,87,1,4
4:30:00 AM,2,4,107,0,1,2,110,1,4
4:45:00 AM,2,4,116,20,5,14,155,2,4
5:00:00 AM,2,4,78,2,4,9,93,1,4
5:15:00 AM,2,4,111,22,0,12,145,2,4
5:30:00 AM,2,4,85,27,7,17,136,2,4
5:45:00 AM,2,4,95,5,9,20,129,2,4
6:00:00 AM,2,4,143,33,27,1,204,3,0
6:15:00 AM,2,4,133,40,37,0,210,3,0
6:30:00 AM,2,4,123,37,34,4,198,3,0
6:45:00 AM,2,4,133,34,36,1,204,3,0
7:00:00 AM,2,4,101,20,42,4,167,2,0
7:15:00 AM,2,4,145,10,37,0,192,3,0
7:30:00 AM,2,4,141,39,40,5,225,3,0
7:45:00 AM,2,4,134,12,22,2,170,3,0
8:00:00 AM,2,4,126,10,26,4,166,4,0
8:15:00 AM,2,4,136,22,31,0,189,3,0
8:30:00 AM,2,4,128,26,42,4,200,3,0
8:45:00 AM,2,4,106,12,28,4,150,4,0
9:00:00 AM,2,4,140,27,36,2,205,3,0
9:15:00 AM,2,4,40,20,37,28,125,4,0
9:30:00 AM,2,4,13,25,33,12,83,2,0
9:45:00 AM,2,4,18,22,26,10,76,2,0
10:00:00 AM,2,4,59,5,36,12,112,4,1
10:15:00 AM,2,4,48,9,30,14,101,2,1
10:30:00 AM,2,4,77,23,14,20,134,2,1
10:45:00 AM,2,4,17,13,13,27,70,2,1
11:00:00 AM,2,4,36,5,14,25,80,2,1
11:15:00 AM,2,4,60,10,3,28,101,2,1
11:30:00 AM,2,4,34,5,4,29,72,2,1
11:45:00 AM,2,4,63,5,6,20,94,2,1
12:00:00 PM,2,4,48,10,13,23,94,2,1
12:15:00 PM,2,4,44,5,5,21,75,2,1
12:30:00 PM,2,4,62,5,14,23,104,2,1
12:45:00 PM,2,4,38,8,15,27,88,2,1
1:00:00 PM,2,4,26,6,9,29,70,2,1
1:15:00 PM,2,4,78,23,16,13,130,2,1
1:30:00 PM,2,4,116,21,22,17,176,3,1
1:45:00 PM,2,4,94,13,11,16,134,2,1
2:00:00 PM,2,4,52,19,26,10,107,2,1
2:15:00 PM,2,4,70,13,12,10,105,1,1
2:30:00 PM,2,4,34,17,21,14,86,2,1
2:45:00 PM,2,4,16,18,40,6,80,2,1
3:00:00 PM,2,4,24,20,15,17,76,2,2
3:15:00 PM,2,4,21,15,33,12,81,2,2
3:30:00 PM,2,4,100,10,18,7,135,2,2
3:45:00 PM,2,4,117,22,11,5,155,2,2
4:00:00 PM,2,4,145,30,40,8,223,2,2
4:15:00 PM,2,4,113,38,45,7,203,3,2
4:30:00 PM,2,4,110,31,37,7,185,3,2
4:45:00 PM,2,4,126,15,26,6,173,3,2
5:00:00 PM,2,4,100,15,29,7,151,4,2
5:15:00 PM,2,4,147,28,29,10,214,3,2
5:30:00 PM,2,4,146,22,50,10,228,3,2
5:45:00 PM,2,4,148,23,27,5,203,3,2
6:00:00 PM,2,4,149,17,41,9,216,3,3
6:15:00 PM,2,4,136,32,41,7,216,3,3
6:30:00 PM,2,4,101,22,33,9,165,4,3
6:45:00 PM,2,4,87,18,13,34,152,4,3
7:00:00 PM,2,4,50,21,14,9,94,1,3
7:15:00 PM,2,4,63,23,19,34,139,4,3
7:30:00 PM,2,4,73,9,11,5,98,1,3
7:45:00 PM,2,4,78,13,20,25,136,4,3
8:00:00 PM,2,4,71,22,12,14,119,2,3
8:15:00 PM,2,4,80,17,11,15,123,2,3
8:30:00 PM,2,4,62,21,10,35,128,4,3
8:45:00 PM,2,4,100,17,16,33,166,4,3
9:00:00 PM,2,4,95,15,18,9,137,2,3
9:15:00 PM,2,4,102,14,15,34,165,4,3
9:30:00 PM,2,4,68,12,15,32,127,4,3
9:45:00 PM,2,4,74,5,19,5,103,2,3
10:00:00 PM,2,4,15,4,1,21,41,2,4
10:15:00 PM,2,4,16,0,1,24,41,2,4
10:30:00 PM,2,4,12,0,0,12,24,1,4
10:45:00 PM,2,4,12,5,0,23,40,2,4
11:00:00 PM,2,4,15,2,1,14,32,2,4
11:15:00 PM,2,4,10,3,0,23,36,2,4
11:30:00 PM,2,4,16,2,0,35,53,2,4
11:45:00 PM,2,4,13,3,0,22,38,2,4
12:00:00 AM,3,5,13,0,0,32,45,2,4
12:15:00 AM,3,5,11,1,0,27,39,2,4
12:30:00 AM,3,5,17,1,0,32,50,2,4
12:45:00 AM,3,5,11,2,0,17,30,2,4
1:00:00 AM,3,5,14,1,1,11,27,1,4
1:15:00 AM,3,5,17,2,0,33,52,2,4
1:30:00 AM,3,5,15,2,1,38,56,2,4
1:45:00 AM,3,5,13,4,1,24,42,2,4
2:00:00 AM,3,5,11,5,1,11,28,1,4
2:15:00 AM,3,5,12,3,0,22,37,2,4
2:30:00 AM,3,5,15,1,0,26,42,2,4
2:45:00 AM,3,5,13,0,1,34,48,2,4
3:00:00 AM,3,5,17,5,0,15,37,2,4
3:15:00 AM,3,5,20,3,1,26,50,2,4
3:30:00 AM,3,5,18,4,0,30,52,2,4
3:45:00 AM,3,5,12,1,1,19,33,2,4
4:00:00 AM,3,5,20,0,0,12,32,1,4
4:15:00 AM,3,5,29,10,0,12,51,1,4
4:30:00 AM,3,5,39,20,1,10,70,1,4
4:45:00 AM,3,5,76,9,7,13,105,2,4
5:00:00 AM,3,5,33,17,0,13,63,2,4
5:15:00 AM,3,5,64,14,1,12,91,1,4
5:30:00 AM,3,5,44,7,1,11,63,1,4
5:45:00 AM,3,5,53,8,4,15,80,2,4
6:00:00 AM,3,5,75,6,7,13,101,2,0
6:15:00 AM,3,5,60,11,4,10,85,1,0
6:30:00 AM,3,5,35,14,2,14,65,2,0
6:45:00 AM,3,5,75,20,6,15,116,2,0
7:00:00 AM,3,5,27,10,2,12,51,1,0
7:15:00 AM,3,5,61,20,7,14,102,2,0
7:30:00 AM,3,5,72,20,5,15,112,2,0
7:45:00 AM,3,5,43,18,6,14,81,2,0
8:00:00 AM,3,5,54,10,4,14,82,2,0
8:15:00 AM,3,5,30,12,1,14,57,2,0
8:30:00 AM,3,5,72,8,6,12,98,1,0
8:45:00 AM,3,5,55,17,7,15,94,2,0
9:00:00 AM,3,5,36,20,0,13,69,2,0
9:15:00 AM,3,5,168,55,10,0,233,3,0
9:30:00 AM,3,5,135,61,28,2,226,3,0
9:45:00 AM,3,5,168,68,27,2,265,3,0
10:00:00 AM,3,5,139,44,16,1,200,3,1
10:15:00 AM,3,5,156,63,12,3,234,3,1
10:30:00 AM,3,5,141,51,27,3,222,3,1
10:45:00 AM,3,5,144,44,16,3,207,3,1
11:00:00 AM,3,5,132,65,23,0,220,3,1
11:15:00 AM,3,5,180,48,17,2,247,3,1
11:30:00 AM,3,5,140,67,20,4,231,3,1
11:45:00 AM,3,5,163,62,12,0,237,3,1
12:00:00 PM,3,5,148,70,15,0,233,3,1
12:15:00 PM,3,5,134,47,22,3,206,3,1
12:30:00 PM,3,5,162,51,13,0,226,3,1
12:45:00 PM,3,5,136,49,15,1,201,3,1
1:00:00 PM,3,5,147,52,26,0,225,3,1
1:15:00 PM,3,5,174,54,25,1,254,3,1
1:30:00 PM,3,5,135,69,20,1,225,3,1
1:45:00 PM,3,5,142,55,21,1,219,3,1
2:00:00 PM,3,5,144,59,14,2,219,3,1
2:15:00 PM,3,5,180,49,17,0,246,3,1
2:30:00 PM,3,5,153,59,20,4,236,3,1
2:45:00 PM,3,5,139,43,27,3,212,3,1
3:00:00 PM,3,5,179,60,12,0,251,3,2
3:15:00 PM,3,5,76,21,6,1,104,1,2
3:30:00 PM,3,5,59,25,19,1,104,2,2
3:45:00 PM,3,5,51,20,12,1,84,1,2
4:00:00 PM,3,5,78,24,19,2,123,2,2
4:15:00 PM,3,5,50,24,11,0,85,1,2
4:30:00 PM,3,5,59,25,8,0,92,1,2
4:45:00 PM,3,5,90,21,0,0,111,1,2
5:00:00 PM,3,5,79,26,21,2,128,2,2
5:15:00 PM,3,5,56,21,4,1,82,1,2
5:30:00 PM,3,5,70,25,11,2,108,1,2
5:45:00 PM,3,5,54,27,21,2,104,2,2
6:00:00 PM,3,5,53,22,13,2,90,1,3
6:15:00 PM,3,5,59,27,5,2,93,1,3
6:30:00 PM,3,5,63,30,21,0,114,2,3
6:45:00 PM,3,5,87,21,16,0,124,2,3
7:00:00 PM,3,5,71,26,19,1,117,2,3
7:15:00 PM,3,5,32,5,5,13,55,2,3
7:30:00 PM,3,5,36,6,7,2,51,1,3
7:45:00 PM,3,5,35,10,0,2,47,1,3
8:00:00 PM,3,5,40,10,5,10,65,1,3
8:15:00 PM,3,5,44,6,1,3,54,1,3
8:30:00 PM,3,5,40,6,1,3,50,1,3
8:45:00 PM,3,5,45,2,7,7,61,1,3
9:00:00 PM,3,5,44,2,6,5,57,1,3
9:15:00 PM,3,5,33,4,4,5,46,1,3
9:30:00 PM,3,5,22,5,3,13,43,2,3
9:45:00 PM,3,5,33,5,5,1,44,1,3
10:00:00 PM,3,5,10,0,0,29,39,2,4
10:15:00 PM,3,5,19,3,1,35,58,2,4
10:30:00 PM,3,5,10,4,0,30,44,2,4
10:45:00 PM,3,5,12,3,1,25,41,2,4
11:00:00 PM,3,5,12,1,0,40,53,2,4
11:15:00 PM,3,5,20,2,0,19,41,2,4
11:30:00 PM,3,5,18,4,1,11,34,1,4
11:45:00 PM,3,5,19,1,1,37,58,2,4
12:00:00 AM,4,6,13,2,0,25,40,2,4
12:15:00 AM,4,6,16,4,1,15,36,2,4
12:30:00 AM,4,6,10,4,1,16,31,2,4
12:45:00 AM,4,6,18,3,0,19,40,2,4
1:00:00 AM,4,6,15,5,0,10,30,1,4
1:15:00 AM,4,6,14,2,1,22,39,2,4
1:30:00 AM,4,6,15,0,0,15,30,2,4
1:45:00 AM,4,6,17,5,0,21,43,2,4
2:00:00 AM,4,6,14,0,1,12,27,1,4
2:15:00 AM,4,6,10,1,0,11,22,1,4
2:30:00 AM,4,6,18,5,0,18,41,2,4
2:45:00 AM,4,6,12,4,0,11,27,1,4
3:00:00 AM,4,6,17,0,1,30,48,2,4
3:15:00 AM,4,6,20,1,0,28,49,2,4
3:30:00 AM,4,6,19,5,1,38,63,2,4
3:45:00 AM,4,6,15,0,0,36,51,2,4
4:00:00 AM,4,6,10,2,0,30,42,2,4
4:15:00 AM,4,6,74,4,4,13,95,2,4
4:30:00 AM,4,6,96,29,6,17,148,2,4
4:45:00 AM,4,6,109,16,6,12,143,2,4
5:00:00 AM,4,6,113,6,9,10,138,2,4
5:15:00 AM,4,6,90,24,8,20,142,2,4
5:30:00 AM,4,6,106,19,10,17,152,2,4
5:45:00 AM,4,6,96,7,6,4,113,2,4
6:00:00 AM,4,6,102,21,42,3,168,3,0
6:15:00 AM,4,6,140,35,50,0,225,3,0
6:30:00 AM,4,6,105,33,29,4,171,3,0
6:45:00 AM,4,6,134,26,27,1,188,3,0
7:00:00 AM,4,6,123,35,45,1,204,3,0
7:15:00 AM,4,6,128,31,26,0,185,3,0
7:30:00 AM,4,6,105,32,43,0,180,3,0
7:45:00 AM,4,6,137,13,31,5,186,3,0
8:00:00 AM,4,6,148,37,46,2,233,3,0
8:15:00 AM,4,6,105,14,35,2,156,4,0
8:30:00 AM,4,6,148,17,42,5,212,3,0
8:45:00 AM,4,6,116,22,30,3,171,3,0
9:00:00 AM,4,6,143,28,46,1,218,3,0
9:15:00 AM,4,6,30,24,13,13,80,2,0
9:30:00 AM,4,6,74,23,35,10,142,4,0
9:45:00 AM,4,6,67,5,36,17,125,4,0
10:00:00 AM,4,6,59,11,33,25,128,4,1
10:15:00 AM,4,6,34,21,39,16,110,2,1
10:30:00 AM,4,6,72,24,10,9,115,2,1
10:45:00 AM,4,6,73,12,32,5,122,4,1
11:00:00 AM,4,6,26,8,8,24,66,2,1
11:15:00 AM,4,6,47,5,7,28,87,2,1
11:30:00 AM,4,6,33,10,6,29,78,2,1
11:45:00 AM,4,6,39,8,13,20,80,2,1
12:00:00 PM,4,6,36,5,14,22,77,2,1
12:15:00 PM,4,6,53,9,15,25,102,2,1
12:30:00 PM,4,6,37,9,10,30,86,2,1
12:45:00 PM,4,6,54,8,4,27,93,2,1
1:00:00 PM,4,6,20,8,15,26,69,2,1
1:15:00 PM,4,6,47,29,28,9,113,4,1
1:30:00 PM,4,6,51,27,10,20,108,2,1
1:45:00 PM,4,6,114,11,40,20,185,3,1
2:00:00 PM,4,6,73,13,19,9,114,2,1
2:15:00 PM,4,6,28,19,27,5,79,2,1
2:30:00 PM,4,6,105,20,20,11,156,2,1
2:45:00 PM,4,6,68,24,15,14,121,2,1
3:00:00 PM,4,6,112,16,30,11,169,3,2
3:15:00 PM,4,6,120,30,28,15,193,3,2
3:30:00 PM,4,6,38,27,12,18,95,2,2
3:45:00 PM,4,6,94,17,14,15,140,2,2
4:00:00 PM,4,6,107,28,45,8,188,3,2
4:15:00 PM,4,6,100,16,49,7,172,3,2
4:30:00 PM,4,6,145,15,20,9,189,3,2
4:45:00 PM,4,6,133,17,22,8,180,3,2
5:00:00 PM,4,6,117,36,41,10,204,3,2
5:15:00 PM,4,6,113,26,26,8,173,3,2
5:30:00 PM,4,6,101,20,21,9,151,2,2
5:45:00 PM,4,6,149,33,45,10,237,3,2
6:00:00 PM,4,6,134,35,26,7,202,3,3
6:15:00 PM,4,6,106,11,45,9,171,3,3
6:30:00 PM,4,6,121,37,34,6,198,3,3
6:45:00 PM,4,6,97,13,11,15,136,2,3
7:00:00 PM,4,6,91,17,18,29,155,4,3
7:15:00 PM,4,6,57,16,13,19,105,2,3
7:30:00 PM,4,6,110,10,10,20,150,2,3
7:45:00 PM,4,6,71,14,17,30,132,4,3
8:00:00 PM,4,6,89,25,20,24,158,4,3
8:15:00 PM,4,6,87,16,15,14,132,2,3
8:30:00 PM,4,6,106,12,16,9,143,2,3
8:45:00 PM,4,6,78,10,19,20,127,2,3
9:00:00 PM,4,6,61,10,16,27,114,4,3
9:15:00 PM,4,6,74,19,15,24,132,4,3
9:30:00 PM,4,6,56,20,11,25,112,4,3
9:45:00 PM,4,6,106,22,16,18,162,2,3
10:00:00 PM,4,6,10,1,1,12,24,1,4
10:15:00 PM,4,6,12,4,1,33,50,2,4
10:30:00 PM,4,6,16,4,0,16,36,2,4
10:45:00 PM,4,6,18,1,0,18,37,2,4
11:00:00 PM,4,6,19,2,0,36,57,2,4
11:15:00 PM,4,6,18,4,1,35,58,2,4
11:30:00 PM,4,6,17,0,0,31,48,2,4
11:45:00 PM,4,6,18,1,0,16,35,2,4
12:00:00 AM,5,7,15,4,0,37,56,2,4
12:15:00 AM,5,7,11,5,0,14,30,2,4
12:30:00 AM,5,7,11,5,0,22,38,2,4
12:45:00 AM,5,7,12,2,1,37,52,2,4
1:00:00 AM,5,7,18,1,1,34,54,2,4
1:15:00 AM,5,7,19,1,0,11,31,1,4
1:30:00 AM,5,7,11,4,1,26,42,2,4
1:45:00 AM,5,7,18,3,0,28,49,2,4
2:00:00 AM,5,7,12,4,1,37,54,2,4
2:15:00 AM,5,7,11,1,1,29,42,2,4
2:30:00 AM,5,7,19,5,1,29,54,2,4
2:45:00 AM,5,7,18,4,0,11,33,1,4
3:00:00 AM,5,7,16,4,0,29,49,2,4
3:15:00 AM,5,7,19,4,1,33,57,2,4
3:30:00 AM,5,7,15,3,1,12,31,1,4
3:45:00 AM,5,7,16,4,1,28,49,2,4
4:00:00 AM,5,7,11,4,0,20,35,2,4
4:15:00 AM,5,7,93,4,1,16,114,2,4
4:30:00 AM,5,7,114,12,7,18,151,2,4
4:45:00 AM,5,7,56,7,5,20,88,2,4
5:00:00 AM,5,7,92,23,3,19,137,2,4
5:15:00 AM,5,7,99,6,6,7,118,2,4
5:30:00 AM,5,7,108,14,6,9,137,2,4
5:45:00 AM,5,7,66,20,2,16,104,2,4
6:00:00 AM,5,7,147,26,44,5,222,3,0
6:15:00 AM,5,7,139,27,29,1,196,3,0
6:30:00 AM,5,7,119,31,36,5,191,3,0
6:45:00 AM,5,7,114,30,21,2,167,2,0
7:00:00 AM,5,7,103,27,21,4,155,2,0
7:15:00 AM,5,7,105,17,29,4,155,4,0
7:30:00 AM,5,7,124,29,41,1,195,3,0
7:45:00 AM,5,7,118,19,34,1,172,3,0
8:00:00 AM,5,7,101,37,32,0,170,3,0
8:15:00 AM,5,7,109,11,48,1,169,3,0
8:30:00 AM,5,7,143,12,23,3,181,3,0
8:45:00 AM,5,7,143,40,30,0,213,3,0
9:00:00 AM,5,7,128,16,34,0,178,3,0
9:15:00 AM,5,7,14,25,14,16,69,2,0
9:30:00 AM,5,7,99,10,11,15,135,2,0
9:45:00 AM,5,7,67,1,22,14,104,2,0
10:00:00 AM,5,7,42,2,29,9,82,2,1
10:15:00 AM,5,7,92,3,33,21,149,4,1
10:30:00 AM,5,7,91,16,28,9,144,4,1
10:45:00 AM,5,7,25,9,10,28,72,2,1
11:00:00 AM,5,7,37,5,12,29,83,2,1
11:15:00 AM,5,7,55,6,12,29,102,2,1
11:30:00 AM,5,7,49,8,8,26,91,2,1
11:45:00 AM,5,7,69,9,3,20,101,2,1
12:00:00 PM,5,7,38,6,6,24,74,2,1
12:15:00 PM,5,7,40,8,12,21,81,2,1
12:30:00 PM,5,7,53,5,3,20,81,2,1
12:45:00 PM,5,7,21,8,4,28,61,2,1
1:00:00 PM,5,7,24,7,4,20,55,2,1
1:15:00 PM,5,7,47,24,24,9,104,2,1
1:30:00 PM,5,7,90,30,32,8,160,4,1
1:45:00 PM,5,7,120,21,22,14,177,3,1
2:00:00 PM,5,7,120,12,40,13,185,3,1
2:15:00 PM,5,7,66,14,21,7,108,2,1
2:30:00 PM,5,7,89,24,12,6,131,2,1
2:45:00 PM,5,7,80,17,16,5,118,2,1
3:00:00 PM,5,7,114,21,10,9,154,2,2
3:15:00 PM,5,7,94,20,7,10,131,2,2
3:30:00 PM,5,7,70,18,28,5,121,4,2
3:45:00 PM,5,7,56,17,15,8,96,1,2
4:00:00 PM,5,7,141,15,20,6,182,3,2
4:15:00 PM,5,7,150,19,46,7,222,3,2
4:30:00 PM,5,7,119,37,22,8,186,3,2
4:45:00 PM,5,7,144,14,44,5,207,3,2
5:00:00 PM,5,7,110,25,46,6,187,3,2
5:15:00 PM,5,7,138,15,31,10,194,3,2
5:30:00 PM,5,7,140,35,41,5,221,3,2
5:45:00 PM,5,7,103,24,28,8,163,4,2
6:00:00 PM,5,7,142,27,30,5,204,3,3
6:15:00 PM,5,7,149,13,22,9,193,3,3
6:30:00 PM,5,7,126,40,39,8,213,3,3
6:45:00 PM,5,7,78,15,14,28,135,4,3
7:00:00 PM,5,7,102,15,11,29,157,4,3
7:15:00 PM,5,7,96,22,20,12,150,2,3
7:30:00 PM,5,7,110,24,15,14,163,2,3
7:45:00 PM,5,7,97,22,17,13,149,2,3
8:00:00 PM,5,7,53,19,11,18,101,2,3
8:15:00 PM,5,7,82,8,17,29,136,4,3
